일시,일시,기온(°C),습도(%),tem_in_loc1,hum_in_loc1,tem_coil_loc1,cond_loc1
2019-03-26 03:00:00,2019-03-26 03:00:00,7.1,93.2,11.04,56.96,9.68,0.0
2019-03-26 03:10:00,2019-03-26 03:10:00,7.1,93.2,11.01,57.36,9.76,0.0
2019-03-26 03:20:00,2019-03-26 03:20:00,7.1,93.2,11.04,57.26,9.57,0.0
2019-03-26 03:30:00,2019-03-26 03:30:00,7.1,93.2,10.98,58.06,9.64,0.0
2019-03-26 03:40:00,2019-03-26 03:40:00,7.2,93.2,11.01,58.0,9.6,0.0
2019-03-26 03:50:00,2019-03-26 03:50:00,7.2,93.2,11.04,58.76,9.72,0.0
2019-03-26 04:00:00,2019-03-26 04:00:00,7.3,93.2,11.07,59.34,9.64,0.0
2019-03-26 04:10:00,2019-03-26 04:10:00,7.4,93.2,10.92,60.01,9.53,0.0
2019-03-26 04:20:00,2019-03-26 04:20:00,7.4,93.2,10.98,60.29,9.72,0.0
2019-03-26 04:30:00,2019-03-26 04:30:00,7.4,93.2,10.98,60.26,9.72,0.0
2019-03-26 04:40:00,2019-03-26 04:40:00,7.4,93.2,10.92,60.35,9.64,0.0
2019-03-26 04:50:00,2019-03-26 04:50:00,7.5,93.2,10.95,60.74,9.68,0.0
2019-03-26 05:00:00,2019-03-26 05:00:00,7.5,93.2,10.95,61.42,9.57,0.0
2019-03-26 05:10:00,2019-03-26 05:10:00,7.5,93.2,10.95,62.09,9.57,0.0
2019-03-26 05:20:00,2019-03-26 05:20:00,7.4,93.2,11.01,62.7,9.6,0.0
2019-03-26 05:30:00,2019-03-26 05:30:00,7.5,93.2,10.98,63.46,9.64,0.0
2019-03-26 05:40:00,2019-03-26 05:40:00,7.5,93.2,10.98,64.38,9.57,0.0
2019-03-26 05:50:00,2019-03-26 05:50:00,7.6,93.2,10.98,64.87,9.64,0.0
2019-03-26 06:00:00,2019-03-26 06:00:00,7.6,93.2,11.01,65.29,9.68,0.0
2019-03-26 06:10:00,2019-03-26 06:10:00,7.7,93.2,11.01,66.09,9.6,0.0
2019-03-26 06:20:00,2019-03-26 06:20:00,7.6,93.2,11.04,66.79,9.57,0.0
2019-03-26 06:30:00,2019-03-26 06:30:00,7.6,93.2,11.04,67.4,9.64,0.0
2019-03-26 06:40:00,2019-03-26 06:40:00,7.5,93.2,11.07,68.1,9.6,0.0
2019-03-26 06:50:00,2019-03-26 06:50:00,7.2,93.2,11.13,68.28,9.68,0.0
2019-03-26 07:00:00,2019-03-26 07:00:00,7.1,93.2,11.19,68.1,9.6,0.0
2019-03-26 07:10:00,2019-03-26 07:10:00,7.2,93.2,11.22,68.01,9.68,0.0
2019-03-26 07:20:00,2019-03-26 07:20:00,7.3,93.2,11.34,68.22,9.64,0.0
2019-03-26 07:30:00,2019-03-26 07:30:00,7.4,93.2,11.34,68.41,9.79,0.0
2019-03-26 07:40:00,2019-03-26 07:40:00,7.4,93.2,11.31,68.77,9.72,0.0
2019-03-26 07:50:00,2019-03-26 07:50:00,7.6,93.2,11.34,69.02,9.64,0.0
2019-03-26 08:00:00,2019-03-26 08:00:00,7.9,93.2,11.43,68.77,9.6,0.0
2019-03-26 08:10:00,2019-03-26 08:10:00,8.1,93.2,11.47,68.83,9.6,0.0
2019-03-26 08:20:00,2019-03-26 08:20:00,8.5,93.2,11.47,68.44,9.83,0.0
2019-03-26 08:30:00,2019-03-26 08:30:00,8.8,93.2,11.59,68.32,9.95,0.0
2019-03-26 08:40:00,2019-03-26 08:40:00,9.2,93.2,11.62,68.59,9.98,0.0
2019-03-26 08:50:00,2019-03-26 08:50:00,9.4,92.4,11.74,68.41,9.83,0.0
2019-03-26 09:00:00,2019-03-26 09:00:00,9.6,89.2,11.8,68.32,9.87,0.0
2019-03-26 09:10:00,2019-03-26 09:10:00,10.3,85.4,11.86,68.59,9.95,0.0
2019-03-26 09:20:00,2019-03-26 09:20:00,10.1,83.7,11.95,68.44,10.02,0.0
2019-03-26 09:30:00,2019-03-26 09:30:00,10.6,83.4,12.05,68.25,9.91,0.0
2019-03-26 09:40:00,2019-03-26 09:40:00,10.5,77.2,12.2,68.07,9.91,0.0
2019-03-26 09:50:00,2019-03-26 09:50:00,11.2,73.9,12.29,67.92,10.02,0.0
2019-03-26 10:00:00,2019-03-26 10:00:00,11.3,71.5,12.35,67.74,10.18,0.0
2019-03-26 10:10:00,2019-03-26 10:10:00,12.3,66.8,12.47,67.49,10.1,0.0
2019-03-26 10:20:00,2019-03-26 10:20:00,12.1,58.7,12.63,67.25,10.25,0.0
2019-03-26 10:30:00,2019-03-26 10:30:00,12.9,56.4,12.81,66.7,10.18,0.0
2019-03-26 10:40:00,2019-03-26 10:40:00,12.9,51.3,12.93,66.36,10.29,0.0
2019-03-26 10:50:00,2019-03-26 10:50:00,13.9,53.2,13.02,65.9,10.33,0.0
2019-03-26 11:00:00,2019-03-26 11:00:00,13.4,49.7,13.21,65.69,10.33,0.0
2019-03-26 11:10:00,2019-03-26 11:10:00,14.5,48.5,13.14,65.11,10.25,0.0
2019-03-26 11:20:00,2019-03-26 11:20:00,15.1,46.5,13.36,64.96,10.4,0.0
2019-03-26 11:30:00,2019-03-26 11:30:00,14.9,46.3,13.3,64.5,10.33,0.0
2019-03-26 11:40:00,2019-03-26 11:40:00,15.3,33.2,13.42,63.92,10.44,0.0
2019-03-26 11:50:00,2019-03-26 11:50:00,15.7,32.9,13.48,63.37,10.44,0.0
2019-03-26 12:00:00,2019-03-26 12:00:00,15.1,35.1,13.57,63.1,10.44,0.0
2019-03-26 12:10:00,2019-03-26 12:10:00,15.7,35.4,13.75,62.79,10.52,0.0
2019-03-26 12:20:00,2019-03-26 12:20:00,15.4,43.4,14.0,62.3,10.79,0.0
2019-03-26 12:30:00,2019-03-26 12:30:00,15.3,28.3,14.15,61.9,10.71,0.0
2019-03-26 12:40:00,2019-03-26 12:40:00,15.4,27.0,14.21,60.01,10.9,0.0
2019-03-26 12:50:00,2019-03-26 12:50:00,14.9,27.3,14.43,59.1,10.86,0.0
2019-03-26 13:00:00,2019-03-26 13:00:00,15.6,23.8,14.55,57.57,11.05,0.0
2019-03-26 13:10:00,2019-03-26 13:10:00,15.3,18.0,14.61,55.98,11.09,0.0
2019-03-26 13:20:00,2019-03-26 13:20:00,15.2,15.1,14.64,54.09,10.94,0.0
2019-03-26 13:30:00,2019-03-26 13:30:00,15.1,19.7,14.76,51.13,11.21,0.0
2019-03-26 13:40:00,2019-03-26 13:40:00,15.5,20.5,14.88,47.86,11.09,0.0
2019-03-26 13:50:00,2019-03-26 13:50:00,15.3,20.5,14.95,45.15,11.4,0.0
2019-03-26 14:00:00,2019-03-26 14:00:00,15.4,19.9,15.04,41.73,11.43,0.0
2019-03-26 14:10:00,2019-03-26 14:10:00,16.0,20.5,15.16,39.99,11.55,0.0
2019-03-26 14:20:00,2019-03-26 14:20:00,16.8,19.8,15.22,37.97,11.59,0.0
2019-03-26 14:30:00,2019-03-26 14:30:00,16.0,20.8,15.28,35.53,11.78,0.0
2019-03-26 14:40:00,2019-03-26 14:40:00,16.6,21.2,15.28,34.13,11.55,0.0
2019-03-26 14:50:00,2019-03-26 14:50:00,16.4,19.9,15.34,33.39,11.59,0.0
2019-03-26 15:00:00,2019-03-26 15:00:00,16.7,21.8,15.31,32.94,11.7,0.0
2019-03-26 15:10:00,2019-03-26 15:10:00,16.3,22.2,15.46,32.54,11.63,0.0
2019-03-26 15:20:00,2019-03-26 15:20:00,16.4,21.3,15.4,32.42,11.74,0.0
2019-03-26 15:30:00,2019-03-26 15:30:00,16.2,21.4,15.49,31.99,11.59,0.0
2019-03-26 15:40:00,2019-03-26 15:40:00,16.2,22.0,15.37,32.2,11.59,0.0
2019-03-26 15:50:00,2019-03-26 15:50:00,16.2,22.9,15.43,32.05,11.59,0.0
2019-03-26 16:00:00,2019-03-26 16:00:00,16.7,21.8,15.37,31.96,11.66,0.0
2019-03-26 16:10:00,2019-03-26 16:10:00,16.9,22.0,15.43,31.53,11.66,0.0
2019-03-26 16:20:00,2019-03-26 16:20:00,16.3,23.2,15.53,31.93,11.74,0.0
2019-03-26 16:30:00,2019-03-26 16:30:00,16.6,22.7,15.53,31.59,11.78,0.0
2019-03-26 16:40:00,2019-03-26 16:40:00,17.2,15.9,15.56,30.95,11.82,0.0
2019-03-26 16:50:00,2019-03-26 16:50:00,16.6,15.3,15.74,29.27,11.89,0.0
2019-03-26 17:00:00,2019-03-26 17:00:00,16.4,16.7,15.77,28.33,12.01,0.0
2019-03-26 17:10:00,2019-03-26 17:10:00,15.5,45.0,15.68,27.41,12.01,0.0
2019-03-26 17:20:00,2019-03-26 17:20:00,15.0,55.7,15.8,26.43,12.08,0.0
2019-03-26 17:30:00,2019-03-26 17:30:00,14.5,60.0,15.8,26.16,12.12,0.0
2019-03-26 17:40:00,2019-03-26 17:40:00,13.9,61.7,15.77,26.4,12.12,0.0
2019-03-26 17:50:00,2019-03-26 17:50:00,13.9,61.4,15.68,26.37,12.05,0.0
2019-03-26 18:00:00,2019-03-26 18:00:00,13.3,62.7,15.56,26.86,11.89,0.0
2019-03-26 18:10:00,2019-03-26 18:10:00,13.1,64.3,15.37,27.75,11.93,0.0
2019-03-26 18:20:00,2019-03-26 18:20:00,12.8,67.3,15.59,27.84,12.05,0.0
2019-03-26 18:30:00,2019-03-26 18:30:00,12.5,66.5,15.31,30.37,11.93,0.0
2019-03-26 18:40:00,2019-03-26 18:40:00,12.1,69.1,15.25,34.13,11.89,0.0
2019-03-26 18:50:00,2019-03-26 18:50:00,11.6,71.6,15.07,36.57,11.82,0.0
2019-03-26 19:00:00,2019-03-26 19:00:00,11.6,71.5,14.98,41.58,11.85,0.0
2019-03-26 19:10:00,2019-03-26 19:10:00,11.4,72.4,14.76,41.7,11.7,0.0
2019-03-26 19:20:00,2019-03-26 19:20:00,11.0,74.0,14.76,40.08,11.78,0.0
2019-03-26 19:30:00,2019-03-26 19:30:00,10.8,75.7,14.55,43.89,11.74,0.0
2019-03-26 19:40:00,2019-03-26 19:40:00,10.5,76.7,14.82,43.65,11.63,0.0
2019-03-26 19:50:00,2019-03-26 19:50:00,10.2,78.8,14.67,45.76,11.85,0.0
2019-03-26 20:00:00,2019-03-26 20:00:00,9.9,79.8,14.64,46.95,11.74,0.0
2019-03-26 20:10:00,2019-03-26 20:10:00,9.7,82.4,14.43,47.59,11.63,0.0
2019-03-26 20:20:00,2019-03-26 20:20:00,9.5,83.3,14.61,47.07,11.74,0.0
2019-03-26 20:30:00,2019-03-26 20:30:00,9.3,84.7,14.58,47.74,11.7,0.0
2019-03-26 20:40:00,2019-03-26 20:40:00,9.1,86.5,14.64,48.81,11.74,0.0
2019-03-26 20:50:00,2019-03-26 20:50:00,8.9,87.4,14.61,49.79,11.89,0.0
2019-03-26 21:00:00,2019-03-26 21:00:00,8.7,89.1,14.58,50.34,11.78,0.0
2019-03-26 21:10:00,2019-03-26 21:10:00,8.8,89.6,14.52,51.13,11.78,0.0
2019-03-26 21:20:00,2019-03-26 21:20:00,9.0,88.3,14.55,51.53,11.7,0.0
2019-03-26 21:30:00,2019-03-26 21:30:00,8.9,88.0,14.33,52.2,11.74,0.0
2019-03-26 21:40:00,2019-03-26 21:40:00,8.6,89.6,14.33,51.83,11.66,0.0
2019-03-26 21:50:00,2019-03-26 21:50:00,8.4,90.5,14.3,52.32,11.63,0.0
2019-03-26 22:00:00,2019-03-26 22:00:00,8.2,90.7,14.21,52.69,11.66,0.0
2019-03-26 22:10:00,2019-03-26 22:10:00,8.1,90.8,14.12,53.3,11.63,0.0
2019-03-26 22:20:00,2019-03-26 22:20:00,8.1,90.4,14.06,53.57,11.59,0.0
2019-03-26 22:30:00,2019-03-26 22:30:00,8.1,89.4,13.97,53.88,11.59,0.0
2019-03-26 22:40:00,2019-03-26 22:40:00,7.8,89.8,13.91,54.24,11.59,0.0
2019-03-26 22:50:00,2019-03-26 22:50:00,7.5,90.9,13.82,54.55,11.59,0.0
2019-03-26 23:00:00,2019-03-26 23:00:00,7.4,91.3,13.75,54.37,11.43,0.0
2019-03-26 23:10:00,2019-03-26 23:10:00,8.2,81.1,13.69,53.27,11.59,0.0
2019-03-26 23:20:00,2019-03-26 23:20:00,8.3,74.9,13.66,50.55,11.59,0.0
2019-03-26 23:30:00,2019-03-26 23:30:00,8.2,74.5,13.69,47.47,11.66,0.0
2019-03-26 23:40:00,2019-03-26 23:40:00,7.9,74.8,13.66,45.73,11.63,0.0
2019-03-26 23:50:00,2019-03-26 23:50:00,7.9,75.3,13.66,44.63,11.74,0.0
2019-03-27 00:00:00,2019-03-27 00:00:00,8.2,74.7,13.6,44.78,11.63,0.0
2019-03-27 00:10:00,2019-03-27 00:10:00,8.2,73.0,13.54,45.82,11.59,0.0
2019-03-27 00:20:00,2019-03-27 00:20:00,8.6,72.0,13.14,46.06,11.55,0.0
2019-03-27 00:30:00,2019-03-27 00:30:00,9.1,69.9,13.39,45.57,11.66,0.0
2019-03-27 00:40:00,2019-03-27 00:40:00,9.1,72.0,13.33,45.02,11.63,0.0
2019-03-27 00:50:00,2019-03-27 00:50:00,8.9,75.3,13.33,45.05,11.63,0.0
2019-03-27 01:00:00,2019-03-27 01:00:00,9.0,77.9,13.36,45.24,11.66,0.0
2019-03-27 01:10:00,2019-03-27 01:10:00,8.9,80.6,13.3,46.06,11.66,0.0
2019-03-27 01:20:00,2019-03-27 01:20:00,9.1,83.2,13.27,46.25,11.63,0.0
2019-03-27 01:30:00,2019-03-27 01:30:00,9.1,84.4,13.27,46.64,11.55,0.0
2019-03-27 01:40:00,2019-03-27 01:40:00,9.2,85.4,13.21,47.59,11.55,0.0
2019-03-27 01:50:00,2019-03-27 01:50:00,9.2,85.8,13.21,48.53,11.55,0.0
2019-03-27 02:00:00,2019-03-27 02:00:00,9.2,86.8,13.17,50.03,11.59,0.0
2019-03-27 02:10:00,2019-03-27 02:10:00,9.1,87.7,13.21,51.77,11.4,0.0
2019-03-27 02:20:00,2019-03-27 02:20:00,9.3,88.7,13.27,53.91,11.51,0.0
2019-03-27 02:30:00,2019-03-27 02:30:00,9.3,89.5,13.24,55.22,11.51,0.0
2019-03-27 02:40:00,2019-03-27 02:40:00,9.4,90.0,13.3,56.11,11.43,0.0
2019-03-27 02:50:00,2019-03-27 02:50:00,9.4,90.3,13.33,57.54,11.4,0.0
2019-03-27 03:00:00,2019-03-27 03:00:00,9.3,90.5,13.36,58.88,11.4,0.0
2019-03-27 03:10:00,2019-03-27 03:10:00,9.5,90.9,13.36,59.58,11.4,0.0
2019-03-27 03:20:00,2019-03-27 03:20:00,9.6,90.9,13.42,60.04,11.36,0.0
2019-03-27 03:30:00,2019-03-27 03:30:00,9.5,91.2,13.42,61.11,11.4,0.0
2019-03-27 03:40:00,2019-03-27 03:40:00,9.4,91.3,13.39,61.66,11.55,0.0
2019-03-27 03:50:00,2019-03-27 03:50:00,9.4,91.5,13.42,62.21,11.55,0.0
2019-03-27 04:00:00,2019-03-27 04:00:00,9.4,91.7,13.45,62.7,11.59,0.0
2019-03-27 04:10:00,2019-03-27 04:10:00,9.5,91.7,13.42,63.03,11.55,0.0
2019-03-27 04:20:00,2019-03-27 04:20:00,9.5,91.6,13.42,63.52,11.59,0.0
2019-03-27 04:30:00,2019-03-27 04:30:00,9.6,91.0,13.42,63.68,11.43,0.0
2019-03-27 04:40:00,2019-03-27 04:40:00,9.6,90.0,13.39,63.8,11.55,0.0
2019-03-27 04:50:00,2019-03-27 04:50:00,9.7,89.0,13.36,63.8,11.55,0.0
2019-03-27 05:00:00,2019-03-27 05:00:00,9.7,88.5,13.45,63.34,11.59,0.0
2019-03-27 05:10:00,2019-03-27 05:10:00,9.8,87.8,13.48,63.19,11.59,0.0
2019-03-27 05:20:00,2019-03-27 05:20:00,9.8,87.6,13.48,63.06,11.55,0.0
2019-03-27 05:30:00,2019-03-27 05:30:00,9.8,86.6,13.45,62.97,11.55,0.0
2019-03-27 05:40:00,2019-03-27 05:40:00,9.7,86.4,13.48,62.97,11.59,0.0
2019-03-27 05:50:00,2019-03-27 05:50:00,9.8,86.4,13.48,62.88,11.55,0.0
2019-03-27 06:00:00,2019-03-27 06:00:00,9.8,86.0,13.48,62.48,11.43,0.0
2019-03-27 06:10:00,2019-03-27 06:10:00,9.7,85.8,13.48,62.58,11.66,0.0
2019-03-27 06:20:00,2019-03-27 06:20:00,9.9,85.0,13.45,62.48,11.63,0.0
2019-03-27 06:30:00,2019-03-27 06:30:00,10.0,84.2,13.51,62.15,11.66,0.0
2019-03-27 06:40:00,2019-03-27 06:40:00,9.9,83.7,13.54,62.0,11.59,0.0
2019-03-27 06:50:00,2019-03-27 06:50:00,10.0,83.1,13.57,61.81,11.55,0.0
2019-03-27 07:00:00,2019-03-27 07:00:00,10.3,82.3,13.6,61.42,11.74,0.0
2019-03-27 07:10:00,2019-03-27 07:10:00,10.3,81.2,13.6,61.11,11.66,0.0
2019-03-27 07:20:00,2019-03-27 07:20:00,10.4,80.5,13.63,60.65,11.74,0.0
2019-03-27 07:30:00,2019-03-27 07:30:00,10.7,78.9,13.63,60.38,11.66,0.0
2019-03-27 07:40:00,2019-03-27 07:40:00,10.9,77.3,13.66,60.01,11.74,0.0
2019-03-27 07:50:00,2019-03-27 07:50:00,11.0,76.4,13.79,59.68,11.85,0.0
2019-03-27 08:00:00,2019-03-27 08:00:00,11.2,75.7,13.85,59.07,11.78,0.0
2019-03-27 08:10:00,2019-03-27 08:10:00,11.2,75.4,13.82,58.64,11.78,0.0
2019-03-27 08:20:00,2019-03-27 08:20:00,11.4,74.2,13.94,58.15,11.82,0.0
2019-03-27 08:30:00,2019-03-27 08:30:00,11.8,73.5,14.0,57.72,11.89,0.0
2019-03-27 08:40:00,2019-03-27 08:40:00,12.1,72.9,14.06,57.48,11.78,0.0
2019-03-27 08:50:00,2019-03-27 08:50:00,12.5,70.9,14.12,57.08,11.89,0.0
2019-03-27 09:00:00,2019-03-27 09:00:00,12.7,70.4,14.18,56.93,11.89,0.0
2019-03-27 09:10:00,2019-03-27 09:10:00,12.7,69.5,14.24,56.65,12.01,0.0
2019-03-27 09:20:00,2019-03-27 09:20:00,12.8,68.7,14.33,56.29,12.05,0.0
2019-03-27 09:30:00,2019-03-27 09:30:00,12.8,68.4,14.43,55.95,12.08,0.0
2019-03-27 09:40:00,2019-03-27 09:40:00,13.2,68.0,14.52,55.74,12.12,0.0
2019-03-27 09:50:00,2019-03-27 09:50:00,13.0,67.1,14.58,55.59,12.12,0.0
2019-03-27 10:00:00,2019-03-27 10:00:00,13.1,66.8,14.64,55.1,12.24,0.0
2019-03-27 10:10:00,2019-03-27 10:10:00,13.3,65.4,14.67,54.76,12.12,0.0
2019-03-27 10:20:00,2019-03-27 10:20:00,13.4,65.2,14.82,54.52,12.2,0.0
2019-03-27 10:30:00,2019-03-27 10:30:00,13.5,62.4,14.82,54.12,12.27,0.0
2019-03-27 10:40:00,2019-03-27 10:40:00,13.4,61.7,14.98,53.72,12.31,0.0
2019-03-27 10:50:00,2019-03-27 10:50:00,13.6,60.1,15.01,53.24,12.35,0.0
2019-03-27 11:00:00,2019-03-27 11:00:00,13.7,60.5,15.1,52.63,12.39,0.0
2019-03-27 11:10:00,2019-03-27 11:10:00,13.9,59.4,15.16,52.2,12.31,0.0
2019-03-27 11:20:00,2019-03-27 11:20:00,14.0,58.2,15.31,51.95,12.43,0.0
2019-03-27 11:30:00,2019-03-27 11:30:00,14.7,57.4,15.31,51.28,12.46,0.0
2019-03-27 11:40:00,2019-03-27 11:40:00,14.4,56.9,15.43,50.85,12.69,0.0
2019-03-27 11:50:00,2019-03-27 11:50:00,14.6,56.7,15.59,50.55,12.77,0.0
2019-03-27 12:00:00,2019-03-27 12:00:00,14.3,55.6,15.68,50.24,12.66,0.0
2019-03-27 12:10:00,2019-03-27 12:10:00,14.5,56.2,15.74,50.09,12.77,0.0
2019-03-27 12:20:00,2019-03-27 12:20:00,14.8,55.5,15.89,49.54,12.92,0.0
2019-03-27 12:30:00,2019-03-27 12:30:00,14.5,54.1,16.04,49.27,13.0,0.0
2019-03-27 12:40:00,2019-03-27 12:40:00,14.5,55.3,16.29,48.26,13.23,0.0
2019-03-27 12:50:00,2019-03-27 12:50:00,14.1,56.7,16.29,47.99,13.23,0.0
2019-03-27 13:00:00,2019-03-27 13:00:00,14.5,55.6,16.41,47.92,13.3,0.0
2019-03-27 13:10:00,2019-03-27 13:10:00,14.3,55.2,16.47,48.05,13.34,0.0
2019-03-27 13:20:00,2019-03-27 13:20:00,14.6,54.1,16.5,47.89,13.27,0.0
2019-03-27 13:30:00,2019-03-27 13:30:00,14.9,53.1,16.47,47.68,13.27,0.0
2019-03-27 13:40:00,2019-03-27 13:40:00,15.2,52.9,16.5,47.04,13.34,0.0
2019-03-27 13:50:00,2019-03-27 13:50:00,14.7,52.0,16.62,46.73,13.27,0.0
2019-03-27 14:00:00,2019-03-27 14:00:00,14.8,51.6,16.65,46.25,13.27,0.0
2019-03-27 14:10:00,2019-03-27 14:10:00,14.4,53.1,16.65,44.84,13.5,0.0
2019-03-27 14:20:00,2019-03-27 14:20:00,14.4,54.1,16.62,44.29,13.46,0.0
2019-03-27 14:30:00,2019-03-27 14:30:00,14.6,55.4,16.56,44.2,13.46,0.0
2019-03-27 14:40:00,2019-03-27 14:40:00,14.4,56.3,16.59,44.26,13.46,0.0
2019-03-27 14:50:00,2019-03-27 14:50:00,14.3,57.9,16.62,44.78,13.57,0.0
2019-03-27 15:00:00,2019-03-27 15:00:00,14.4,59.6,16.59,45.33,13.5,0.0
2019-03-27 15:10:00,2019-03-27 15:10:00,14.5,58.3,16.59,46.18,13.34,0.0
2019-03-27 15:20:00,2019-03-27 15:20:00,15.0,58.6,16.62,46.95,13.42,0.0
2019-03-27 15:30:00,2019-03-27 15:30:00,14.7,59.4,16.59,48.14,13.38,0.0
2019-03-27 15:40:00,2019-03-27 15:40:00,14.4,60.4,16.62,48.2,13.46,0.0
2019-03-27 15:50:00,2019-03-27 15:50:00,14.0,63.3,16.68,48.63,13.38,0.0
2019-03-27 16:00:00,2019-03-27 16:00:00,14.2,64.3,16.72,48.75,13.5,0.0
2019-03-27 16:10:00,2019-03-27 16:10:00,14.1,64.3,16.68,49.82,13.38,0.0
2019-03-27 16:20:00,2019-03-27 16:20:00,13.9,65.1,16.62,50.52,13.42,0.0
2019-03-27 16:30:00,2019-03-27 16:30:00,13.3,67.6,16.65,51.16,13.42,0.0
2019-03-27 16:40:00,2019-03-27 16:40:00,13.1,70.0,16.59,51.77,13.46,0.0
2019-03-27 16:50:00,2019-03-27 16:50:00,12.8,72.8,16.59,52.35,13.34,0.0
2019-03-27 17:00:00,2019-03-27 17:00:00,12.7,74.3,16.47,52.78,13.46,0.0
2019-03-27 17:10:00,2019-03-27 17:10:00,12.4,76.7,16.41,54.24,13.34,0.0
2019-03-27 17:20:00,2019-03-27 17:20:00,12.2,78.7,16.29,54.82,13.34,0.0
2019-03-27 17:30:00,2019-03-27 17:30:00,12.0,79.9,16.17,55.04,13.38,0.0
2019-03-27 17:40:00,2019-03-27 17:40:00,11.7,82.5,16.11,56.04,13.27,0.0
2019-03-27 17:50:00,2019-03-27 17:50:00,11.4,84.7,16.01,56.38,13.23,0.0
2019-03-27 18:00:00,2019-03-27 18:00:00,11.2,86.3,15.92,56.87,13.23,0.0
2019-03-27 18:10:00,2019-03-27 18:10:00,11.0,87.3,15.8,57.39,13.19,0.0
2019-03-27 18:20:00,2019-03-27 18:20:00,10.8,88.2,15.89,57.66,13.15,0.0
2019-03-27 18:30:00,2019-03-27 18:30:00,10.7,89.2,15.74,58.18,13.23,0.0
2019-03-27 18:40:00,2019-03-27 18:40:00,10.5,90.3,15.77,58.3,13.11,0.0
2019-03-27 18:50:00,2019-03-27 18:50:00,10.4,91.1,15.62,58.7,13.15,0.0
2019-03-27 19:00:00,2019-03-27 19:00:00,10.3,91.7,15.56,59.34,13.15,0.0
2019-03-27 19:10:00,2019-03-27 19:10:00,10.2,92.3,15.49,58.79,13.04,0.0
2019-03-27 19:20:00,2019-03-27 19:20:00,10.1,92.4,15.49,59.86,13.15,0.0
2019-03-27 19:30:00,2019-03-27 19:30:00,10.1,92.5,15.53,59.95,13.15,0.0
2019-03-27 19:40:00,2019-03-27 19:40:00,10.1,92.4,15.53,59.77,13.11,0.0
2019-03-27 19:50:00,2019-03-27 19:50:00,9.9,93.0,15.43,60.2,13.04,0.0
2019-03-27 20:00:00,2019-03-27 20:00:00,9.9,93.1,15.49,60.07,13.08,0.0
2019-03-27 20:10:00,2019-03-27 20:10:00,9.8,93.1,15.37,60.47,13.08,0.0
2019-03-27 20:20:00,2019-03-27 20:20:00,9.7,93.2,15.25,60.93,13.0,0.0
2019-03-27 20:30:00,2019-03-27 20:30:00,9.6,93.2,15.28,61.2,13.08,0.0
2019-03-27 20:40:00,2019-03-27 20:40:00,9.6,93.2,15.31,60.29,13.04,0.0
2019-03-27 20:50:00,2019-03-27 20:50:00,9.4,93.0,15.28,59.92,13.0,0.0
2019-03-27 21:00:00,2019-03-27 21:00:00,9.4,93.1,15.28,59.77,13.08,0.0
2019-03-27 21:10:00,2019-03-27 21:10:00,9.4,93.2,15.31,59.43,13.08,0.0
2019-03-27 21:20:00,2019-03-27 21:20:00,9.2,93.2,15.13,59.65,12.88,0.0
2019-03-27 21:30:00,2019-03-27 21:30:00,9.1,93.2,15.07,60.38,13.0,0.0
2019-03-27 21:40:00,2019-03-27 21:40:00,9.1,93.2,15.07,60.32,12.96,0.0
2019-03-27 21:50:00,2019-03-27 21:50:00,9.1,93.2,15.04,60.13,12.92,0.0
2019-03-27 22:00:00,2019-03-27 22:00:00,9.0,93.2,15.04,59.65,12.88,0.0
2019-03-27 22:10:00,2019-03-27 22:10:00,9.0,93.2,14.98,59.62,13.04,0.0
2019-03-27 22:20:00,2019-03-27 22:20:00,9.0,93.2,14.88,59.65,12.96,0.0
2019-03-27 22:30:00,2019-03-27 22:30:00,8.7,93.2,14.85,59.74,13.08,0.0
2019-03-27 22:40:00,2019-03-27 22:40:00,8.5,93.2,14.82,59.77,12.85,0.0
2019-03-27 22:50:00,2019-03-27 22:50:00,8.2,93.2,14.73,59.74,13.08,0.0
2019-03-27 23:00:00,2019-03-27 23:00:00,8.1,93.2,14.58,59.95,13.0,0.0
2019-03-27 23:10:00,2019-03-27 23:10:00,7.7,93.2,14.49,59.77,12.85,0.0
2019-03-27 23:20:00,2019-03-27 23:20:00,7.5,93.2,14.55,58.73,12.88,0.0
2019-03-27 23:30:00,2019-03-27 23:30:00,7.3,93.2,14.46,58.3,12.85,0.0
2019-03-27 23:40:00,2019-03-27 23:40:00,7.1,93.2,14.43,58.39,12.85,0.0
2019-03-27 23:50:00,2019-03-27 23:50:00,7.0,93.2,14.3,58.3,12.77,0.0
2019-03-28 00:00:00,2019-03-28 00:00:00,6.9,93.2,14.33,58.06,12.92,0.0
2019-03-28 00:10:00,2019-03-28 00:10:00,6.7,93.2,14.27,58.94,12.66,0.0
2019-03-28 00:20:00,2019-03-28 00:20:00,6.7,93.2,14.21,59.49,12.69,0.0
2019-03-28 00:30:00,2019-03-28 00:30:00,6.5,93.2,14.15,59.77,12.77,0.0
2019-03-28 00:40:00,2019-03-28 00:40:00,6.4,93.2,14.12,59.07,12.81,0.0
2019-03-28 00:50:00,2019-03-28 00:50:00,6.2,93.2,14.03,58.88,12.73,0.0
2019-03-28 01:00:00,2019-03-28 01:00:00,6.2,93.2,14.06,59.04,12.66,0.0
2019-03-28 01:10:00,2019-03-28 01:10:00,5.9,93.2,14.0,58.67,12.77,0.0
